Year,Id_Salary,Salary,Desc_Salary,
2017,4411.76470588235,1,$0-$20.000
2017,4444.44444444444,1,$0-$20.000
2017,4445.26764215595,1,$0-$20.000
2017,4454.3429844098,1,$0-$20.000
2017,4490,1,$0-$20.000
2017,4500,1,$0-$20.000
2017,4507.414476582,1,$0-$20.000
2017,4511.27819548872,1,$0-$20.000
2017,4516.12903225806,1,$0-$20.000
2017,4551.46087211863,1,$0-$20.000
2017,4558.40455840456,1,$0-$20.000
2017,4580.15267175573,1,$0-$20.000
2017,4580.82513580972,1,$0-$20.000
2017,4585.9872611465,1,$0-$20.000
2017,4630.48712724579,1,$0-$20.000
2017,4632.15258855586,1,$0-$20.000
2017,4694.57013574661,1,$0-$20.000
2017,4698.28219057407,1,$0-$20.000
2017,4700,1,$0-$20.000
2017,4731.18279569892,1,$0-$20.000
2017,4767.58045292014,1,$0-$20.000
2017,4771.69284980179,1,$0-$20.000
2017,4777.07006369427,1,$0-$20.000
2017,4787,1,$0-$20.000
2017,4800,1,$0-$20.000
2017,4814.81481481481,1,$0-$20.000
2017,4825.53823311062,1,$0-$20.000
2017,4838.70967741935,1,$0-$20.000
2017,4845.10350902951,1,$0-$20.000
2017,4889.14990456614,1,$0-$20.000
2017,4933.19630010278,1,$0-$20.000
2017,4968.15286624204,1,$0-$20.000
2017,4991.92482748495,1,$0-$20.000
2017,5e3,1,$0-$20.000
2017,5058.54800936768,1,$0-$20.000
2017,5090.49773755656,1,$0-$20.000
2017,5095.54140127388,1,$0-$20.000
2017,5100,1,$0-$20.000
2017,5110.04784688995,1,$0-$20.000
2017,5121.29380053908,1,$0-$20.000
2017,5138.74614594039,1,$0-$20.000
2017,5160,1,$0-$20.000
2017,5161.29032258064,1,$0-$20.000
2017,5182.79254147702,1,$0-$20.000
2017,5189.18918918919,1,$0-$20.000
2017,5203.61990950226,1,$0-$20.000
2017,5235.21053025204,1,$0-$20.000
2017,5261.83913806064,1,$0-$20.000
2017,5263.15789473684,1,$0-$20.000
2017,5267.17557251908,1,$0-$20.000
2017,5285.56746439583,1,$0-$20.000
2017,5376.34408602151,1,$0-$20.000
2017,5384.78797397352,1,$0-$20.000
2017,5390.83557951482,1,$0-$20.000
2017,5400,1,$0-$20.000
2017,5417.46335245379,1,$0-$20.000
2017,5432.38878285127,1,$0-$20.000
2017,5503.1847133758,1,$0-$20.000
2017,5505.79944207899,1,$0-$20.000
2017,5553.43511450382,1,$0-$20.000
2017,5556.58455269494,1,$0-$20.000
2017,5600,1,$0-$20.000
2017,5612.66383261789,1,$0-$20.000
2017,5637.93862868889,1,$0-$20.000
2017,5638.21456538763,1,$0-$20.000
2017,5652.62076053443,1,$0-$20.000
2017,5698.0056980057,1,$0-$20.000
2017,5701.55902004454,1,$0-$20.000
2017,5707.52688172043,1,$0-$20.000
2017,5717.32491557774,1,$0-$20.000
2017,5732.48407643312,1,$0-$20.000
2017,5733.05464317707,1,$0-$20.000
2017,5741.62679425837,1,$0-$20.000
2017,5806.45161290323,1,$0-$20.000
2017,5840.45584045584,1,$0-$20.000
2017,5872.85273821759,1,$0-$20.000
2017,5880.19380414036,1,$0-$20.000
2017,5882.35294117647,1,$0-$20.000
2017,5913.97849462366,1,$0-$20.000
2017,5925.92592592593,1,$0-$20.000
2017,5959.47556615018,1,$0-$20.000
2017,6e3,1,$0-$20.000
2017,6049.03832036412,1,$0-$20.000
2017,6088.99297423888,1,$0-$20.000
2017,6114.64968152866,1,$0-$20.000
2017,6125.35612535613,1,$0-$20.000
2017,6166.49537512847,1,$0-$20.000
2017,6168.09116809117,1,$0-$20.000
2017,6197.85458879619,1,$0-$20.000
2017,6199.46091644205,1,$0-$20.000
2017,6220.0956937799,1,$0-$20.000
2017,6236.08017817372,1,$0-$20.000
2017,6239.90603435619,1,$0-$20.000
2017,6285,1,$0-$20.000
2017,6287.00834326579,1,$0-$20.000
2017,6305.73248407643,1,$0-$20.000
2017,6313.31669358391,1,$0-$20.000
2017,6342.680957275,1,$0-$20.000
2017,6369.42675159236,1,$0-$20.000
2017,6400,1,$0-$20.000
2017,6410.25641025641,1,$0-$20.000
2017,6451.61290322581,1,$0-$20.000
2017,6460.13801203935,1,$0-$20.000
2017,6488.47328244275,1,$0-$20.000
2017,6496.8152866242,1,$0-$20.000
2017,6500,1,$0-$20.000
2017,6518.86653942152,1,$0-$20.000
2017,6562.91293495816,1,$0-$20.000
2017,6602.87081339713,1,$0-$20.000
2017,6606.95933049479,1,$0-$20.000
2017,6636.32359418588,1,$0-$20.000
2017,6666.66666666667,1,$0-$20.000
2017,6667.90146323393,1,$0-$20.000
2017,6695.05212156805,1,$0-$20.000
2017,6695.1566951567,1,$0-$20.000
2017,6726.45739910314,1,$0-$20.000
2017,6738.54447439353,1,$0-$20.000
2017,6744.73067915691,1,$0-$20.000
2017,6753.78064895023,1,$0-$20.000
2017,6779,1,$0-$20.000
2017,6814.81481481481,1,$0-$20.000
2017,6827.19130817795,1,$0-$20.000
2017,6870.22900763359,1,$0-$20.000
2017,6878.98089171975,1,$0-$20.000
2017,6900.60196740567,1,$0-$20.000
2017,6952.72149384187,1,$0-$20.000
2017,6980.05698005698,1,$0-$20.000
2017,7e3,1,$0-$20.000
2017,7006.36942675159,1,$0-$20.000
2017,7008.08625336927,1,$0-$20.000
2017,7017.54385964912,1,$0-$20.000
2017,7025.76112412178,1,$0-$20.000
2017,7047.42328586111,1,$0-$20.000
2017,7063,1,$0-$20.000
2017,7122.50712250712,1,$0-$20.000
2017,7124,1,$0-$20.000
2017,7177.03349282297,1,$0-$20.000
2017,7179.562472471,1,$0-$20.000
2017,7179.71729863137,1,$0-$20.000
2017,7200,1,$0-$20.000
2017,7267.44186046512,1,$0-$20.000
2017,7277.62803234501,1,$0-$20.000
2017,7324.84076433121,1,$0-$20.000
2017,7328.24427480916,1,$0-$20.000
2017,7341.06592277199,1,$0-$20.000
2017,7399.79445015416,1,$0-$20.000
2017,7400,1,$0-$20.000
2017,7407.40740740741,1,$0-$20.000
2017,7408.77940359326,1,$0-$20.000
2017,7452.22929936306,1,$0-$20.000
2017,7464.11483253589,1,$0-$20.000
2017,7464.91489997014,1,$0-$20.000
2017,7487.88724122743,1,$0-$20.000
2017,7500,1,$0-$20.000
2017,7526.88172043011,1,$0-$20.000
2017,7558.13953488372,1,$0-$20.000
2017,7561.95648437769,1,$0-$20.000
2017,7587.44394618834,1,$0-$20.000
2017,7601.0781671159,1,$0-$20.000
2017,7623.31838565022,1,$0-$20.000
2017,7625.09928514694,1,$0-$20.000
2017,7632,1,$0-$20.000
2017,7634.70855968287,1,$0-$20.000
2017,7643.31210191083,1,$0-$20.000
2017,7708.11921891059,1,$0-$20.000
2017,7728.33723653396,1,$0-$20.000
2017,7730,1,$0-$20.000
2017,7741.93548387097,1,$0-$20.000
2017,7752.16561444722,1,$0-$20.000
2017,7756.85339690107,1,$0-$20.000
2017,7781.52987813831,1,$0-$20.000
2017,7800,1,$0-$20.000
2017,7870.96774193548,1,$0-$20.000
2017,7871.25557680051,1,$0-$20.000
2017,7923.40706503797,1,$0-$20.000
2017,7928.35119659375,1,$0-$20.000
2017,7956.98924731183,1,$0-$20.000
2017,7961.78343949045,1,$0-$20.000
2017,8e3,1,$0-$20.000
2017,8001.76185582147,1,$0-$20.000
2017,8015.26717557252,1,$0-$20.000
2017,8020.05012531328,1,$0-$20.000
2017,8025.47770700637,1,$0-$20.000
2017,8038.27751196172,1,$0-$20.000
2017,8060.49038320364,1,$0-$20.000
2017,8062.10809196775,1,$0-$20.000
2017,8064.51612903226,1,$0-$20.000
2017,8071.74887892377,1,$0-$20.000
2017,8075.17251504918,1,$0-$20.000
2017,8077.18196096029,1,$0-$20.000
2017,8086.25336927224,1,$0-$20.000
2017,8104.53677874027,1,$0-$20.000
2017,8125,1,$0-$20.000
2017,8129.77099236641,1,$0-$20.000
2017,8163.26530612245,1,$0-$20.000
2017,8192.62956981354,1,$0-$20.000
2017,8211.40638996715,1,$0-$20.000
2017,8249.40707386657,1,$0-$20.000
2017,8264.46280991736,1,$0-$20.000
2017,8315.05752980428,1,$0-$20.000
2017,8354.21888053467,1,$0-$20.000
2017,8373.20574162679,1,$0-$20.000
2017,8442.22581118779,1,$0-$20.000
2017,8456.90794303333,1,$0-$20.000
2017,8494.62365591398,1,$0-$20.000
2017,8515.6364704155,1,$0-$20.000
2017,8518.51851851852,1,$0-$20.000
2017,8520,1,$0-$20.000
2017,8587.78625954198,1,$0-$20.000
2017,8593.13236861101,1,$0-$20.000
2017,8598.72611464968,1,$0-$20.000
2017,8600,1,$0-$20.000
2017,8602.15053763441,1,$0-$20.000
2017,8612.44019138756,1,$0-$20.000
2017,8677.13992071649,1,$0-$20.000
2017,8700,1,$0-$20.000
2017,8720.93023255814,1,$0-$20.000
2017,8750,1,$0-$20.000
2017,8756.75675675676,1,$0-$20.000
2017,8763,1,$0-$20.000
2017,8809.27910732638,1,$0-$20.000
2017,8815.42699724518,1,$0-$20.000
2017,8817.20430107527,1,$0-$20.000
2017,8878.92376681614,1,$0-$20.000
2017,8881.52866242038,1,$0-$20.000
2017,8888.88888888889,1,$0-$20.000
2017,8894.87870619946,1,$0-$20.000
2017,8917.1974522293,1,$0-$20.000
2017,8933,1,$0-$20.000
2017,8956.10042578182,1,$0-$20.000
2017,8974.64662328921,1,$0-$20.000
2017,9e3,1,$0-$20.000
2017,9032.25806451613,1,$0-$20.000
2017,9074.34778125322,1,$0-$20.000
2017,9090.90909090909,1,$0-$20.000
2017,9102.92174423726,1,$0-$20.000
2017,9117.60387608281,1,$0-$20.000
2017,9139.78494623656,1,$0-$20.000
2017,9161.65027161944,1,$0-$20.000
2017,9186.6028708134,1,$0-$20.000
2017,9189.64076858814,1,$0-$20.000
2017,9225.8064516129,1,$0-$20.000
2017,9230,1,$0-$20.000
2017,9249.7430626927,1,$0-$20.000
2017,9260.97425449157,1,$0-$20.000
2017,9282,1,$0-$20.000
2017,9286.62420382166,1,$0-$20.000
2017,9300,1,$0-$20.000
2017,9345.80152671756,1,$0-$20.000
2017,9367.68149882904,1,$0-$20.000
2017,9396.56438114814,1,$0-$20.000
2017,9397.02427564605,1,$0-$20.000
2017,9405.79277396238,1,$0-$20.000
2017,9531.37410643368,1,$0-$20.000
2017,9535.03184713376,1,$0-$20.000
2017,9535.16090584028,1,$0-$20.000
2017,9541.98473282443,1,$0-$20.000
2017,9543.38569960358,1,$0-$20.000
2017,9554.14012738853,1,$0-$20.000
2017,9569.37799043062,1,$0-$20.000
2017,9600,1,$0-$20.000
2017,9629.62962962963,1,$0-$20.000
2017,9671.03703703704,1,$0-$20.000
2017,9677.41935483871,1,$0-$20.000
2017,9690.20701805902,1,$0-$20.000
2017,9731.18279569892,1,$0-$20.000
2017,9837.02833651446,1,$0-$20.000
2017,9841,1,$0-$20.000
2017,9866.87548942835,1,$0-$20.000
2017,9872.11128561813,1,$0-$20.000
2017,9876.54320987654,1,$0-$20.000
2017,9892.47311827957,1,$0-$20.000
2017,9900,1,$0-$20.000
2017,9917.35537190083,1,$0-$20.000
2017,9942.63862332696,1,$0-$20.000
2017,9965.59139784946,1,$0-$20.000
2017,9971.50997150997,1,$0-$20.000
2017,9973.04582210243,1,$0-$20.000
2017,1e4,1,$0-$20.000
2017,10025.0626566416,1,$0-$20.000
2017,10036.7786065377,1,$0-$20.000
2017,10045.4545454545,1,$0-$20.000
2017,10047.8468899522,1,$0-$20.000
2017,10089.6860986547,1,$0-$20.000
2017,10116.2790697674,1,$0-$20.000
2017,10191.0828025478,1,$0-$20.000
2017,10215.0537634409,1,$0-$20.000
2017,10277.4922918808,1,$0-$20.000
2017,10300,1,$0-$20.000
2017,10305.343511450399,1,$0-$20.000
2017,10311.7588423332,1,$0-$20.000
2017,10318.4713375796,1,$0-$20.000
2017,10322.5806451613,1,$0-$20.000
2017,10370.3703703704,1,$0-$20.000
2017,10382.7751196172,1,$0-$20.000
2017,10402.5477707006,1,$0-$20.000
2017,10410.752688172,1,$0-$20.000
2017,10423.0000868583,1,$0-$20.000
2017,10424.3136103362,1,$0-$20.000
2017,10488.6769964243,1,$0-$20.000
2017,10500,1,$0-$20.000
2017,10509.5541401274,1,$0-$20.000
2017,10516.1290322581,1,$0-$20.000
2017,10571.1349287917,1,$0-$20.000
2017,10571.6523101018,1,$0-$20.000
2017,10617.2839506173,1,$0-$20.000
2017,10622.009569378,1,$0-$20.000
2017,10666.6666666667,1,$0-$20.000
2017,10700.6369426752,1,$0-$20.000
2017,10717.9562472471,1,$0-$20.000
2017,10729,1,$0-$20.000
2017,10752.688172043,1,$0-$20.000
2017,10762.331838565,1,$0-$20.000
2017,10764.3312101911,1,$0-$20.000
2017,10772.5884598444,1,$0-$20.000
2017,10864.1975308642,1,$0-$20.000
2017,10864.7775657025,1,$0-$20.000
2017,10967.7419354839,1,$0-$20.000
2017,10987.2611464968,1,$0-$20.000
2017,11e3,1,$0-$20.000
2017,11004.7846889952,1,$0-$20.000
2017,11011.598884158,1,$0-$20.000
2017,11019.2837465565,1,$0-$20.000
2017,11027.5689223058,1,$0-$20.000
2017,11033.5819612965,1,$0-$20.000
2017,11075.2688172043,1,$0-$20.000
2017,11096.7741935484,1,$0-$20.000
2017,11099.6916752312,1,$0-$20.000
2017,11111.1111111111,1,$0-$20.000
2017,11113.1691053899,1,$0-$20.000
2017,11146.4968152866,1,$0-$20.000
2017,11182.7956989247,1,$0-$20.000
2017,11210.7623318386,1,$0-$20.000
2017,11218.7353629977,1,$0-$20.000
2017,11320.7547169811,1,$0-$20.000
2017,11361.7376775272,1,$0-$20.000
2017,11428.5714285714,1,$0-$20.000
2017,11450.3816793893,1,$0-$20.000
2017,11452.0628395243,1,$0-$20.000
2017,11464.9681528662,1,$0-$20.000
2017,11483.2535885167,1,$0-$20.000
2017,11534.4086021505,1,$0-$20.000
2017,11549.1699034132,1,$0-$20.000
2017,11612.9032258065,1,$0-$20.000
2017,11632.9941860465,1,$0-$20.000
2017,11667.040610276,1,$0-$20.000
2017,11695.9064327485,1,$0-$20.000
2017,11745.7054764352,1,$0-$20.000
2017,11746.2803445576,1,$0-$20.000
2017,11827.9569892473,1,$0-$20.000
2017,11851.8518518519,1,$0-$20.000
2017,11918.9511323004,1,$0-$20.000
2017,11961.7224880383,1,$0-$20.000
2017,12e3,1,$0-$20.000
2017,12030.0751879699,1,$0-$20.000
2017,12039.3481133461,1,$0-$20.000
2017,12057.4162679426,1,$0-$20.000
2017,12098.0861244019,1,$0-$20.000
2017,12101.9108280255,1,$0-$20.000
2017,12112.7587725738,1,$0-$20.000
2017,12121.2121212121,1,$0-$20.000
2017,12129.3800539084,1,$0-$20.000
2017,12166.3989019045,1,$0-$20.000
2017,12261.1464968153,1,$0-$20.000
2017,12270.2479338843,1,$0-$20.000
2017,12332.9907502569,1,$0-$20.000
2017,12347.9656726554,1,$0-$20.000
2017,12365.5913978495,1,$0-$20.000
2017,12396.694214876,1,$0-$20.000
2017,12420.3821656051,1,$0-$20.000
2017,12444.4444444444,1,$0-$20.000
2017,12472.5862947064,1,$0-$20.000
2017,12479.8120687124,1,$0-$20.000
2017,12500,1,$0-$20.000
2017,12525.0585480094,1,$0-$20.000
2017,12529.365700861399,1,$0-$20.000
2017,12626.6333871678,1,$0-$20.000
2017,12631.5789473684,1,$0-$20.000
2017,12635.3418348056,1,$0-$20.000
2017,12685.9827721222,1,$0-$20.000
2017,12688.1720430108,1,$0-$20.000
2017,12700,1,$0-$20.000
2017,12727.2727272727,1,$0-$20.000
2017,12738.8535031847,1,$0-$20.000
2017,12750,1,$0-$20.000
2017,12795.6989247312,1,$0-$20.000
2017,12839.5061728395,1,$0-$20.000
2017,12846.865364851,1,$0-$20.000
2017,12880.5620608899,1,$0-$20.000
2017,12903.2258064516,1,$0-$20.000
2017,12918.6602870813,1,$0-$20.000
2017,12927.4004683841,1,$0-$20.000
2017,13e3,1,$0-$20.000
2017,13032.5814536341,1,$0-$20.000
2017,13067.0973425341,1,$0-$20.000
2017,13114.7540983607,1,$0-$20.000
2017,13155.8339859045,1,$0-$20.000
2017,13213.9186609896,1,$0-$20.000
2017,13219.8347107438,1,$0-$20.000
2017,13223.1404958678,1,$0-$20.000
2017,13229,1,$0-$20.000
2017,13301.4354066986,1,$0-$20.000
2017,13333.3333333333,1,$0-$20.000
2017,13366.7502088555,1,$0-$20.000
2017,13375.7961783439,1,$0-$20.000
2017,13419.3548387097,1,$0-$20.000
2017,13440.8602150538,1,$0-$20.000
2017,13445.8598726115,1,$0-$20.000
2017,13498.6225895317,1,$0-$20.000
2017,13500,1,$0-$20.000
2017,13580.2469135802,1,$0-$20.000
2017,13580.9719571282,1,$0-$20.000
2017,13629.6296296296,1,$0-$20.000
2017,13721.9730941704,1,$0-$20.000
2017,13740.4580152672,1,$0-$20.000
2017,13750,1,$0-$20.000
2017,13757.9617834395,1,$0-$20.000
2017,13766.7304015296,1,$0-$20.000
2017,13774.1046831956,1,$0-$20.000
2017,13827.1604938272,1,$0-$20.000
2017,13854.9618320611,1,$0-$20.000
2017,13891.4613817374,1,$0-$20.000
2017,13918.6609895757,1,$0-$20.000
2017,13948.0252532668,1,$0-$20.000
2017,13978.4946236559,1,$0-$20.000
2017,14e3,1,$0-$20.000
2017,14035.0877192982,1,$0-$20.000
2017,14051.6129032258,1,$0-$20.000
2017,14095.5364134691,1,$0-$20.000
2017,14193.5483870968,1,$0-$20.000
2017,14202.1720969089,1,$0-$20.000
2017,14245.0142450142,1,$0-$20.000
2017,14262.1327170683,1,$0-$20.000
2017,14300,1,$0-$20.000
2017,14301.0752688172,1,$0-$20.000
2017,14312.9770992366,1,$0-$20.000
2017,14331.2101910828,1,$0-$20.000
2017,14354.0669856459,1,$0-$20.000
2017,14393.9393939394,1,$0-$20.000
2017,14400,1,$0-$20.000
2017,14444.4444444444,1,$0-$20.000
2017,14476.6146993318,1,$0-$20.000
2017,14490.4458598726,1,$0-$20.000
2017,14516.1290322581,1,$0-$20.000
2017,14518.5185185185,1,$0-$20.000
2017,14534.8837209302,1,$0-$20.000
2017,14536.0765550239,1,$0-$20.000
2017,14551.3506771575,1,$0-$20.000
2017,14600,1,$0-$20.000
2017,14623.4033181618,1,$0-$20.000
2017,14645.4265159301,1,$0-$20.000
2017,14682.131845544,1,$0-$20.000
2017,14709.6774193548,1,$0-$20.000
2017,14814.8148148148,1,$0-$20.000
2017,14817.5588071865,1,$0-$20.000
2017,14838.7096774194,1,$0-$20.000
2017,14858,1,$0-$20.000
2017,14876.0330578512,1,$0-$20.000
2017,14918.9189189189,1,$0-$20.000
2017,14975.7744824549,1,$0-$20.000
2017,15e3,1,$0-$20.000
2017,15035.2388410337,1,$0-$20.000
2017,15037.5939849624,1,$0-$20.000
2017,15053.7634408602,1,$0-$20.000
2017,15175.644028103,1,$0-$20.000
2017,15250.1985702939,1,$0-$20.000
2017,15286.6242038217,1,$0-$20.000
2017,15296.3671128107,1,$0-$20.000
2017,15300,1,$0-$20.000
2017,15376.3440860215,1,$0-$20.000
2017,15407.4074074074,1,$0-$20.000
2017,15416.2384378212,1,$0-$20.000
2017,15434.9570908193,1,$0-$20.000
2017,15467.6382634998,1,$0-$20.000
2017,15483.8709677419,1,$0-$20.000
2017,15500,1,$0-$20.000
2017,15505.090054816,1,$0-$20.000
2017,15535.4838709677,1,$0-$20.000
2017,15591.3978494624,1,$0-$20.000
2017,15634.5001302875,1,$0-$20.000
2017,15661.7071260767,1,$0-$20.000
2017,15674.2038216561,1,$0-$20.000
2017,15700,1,$0-$20.000
2017,15740.0156617071,1,$0-$20.000
2017,15775,1,$0-$20.000
2017,15789.4736842105,1,$0-$20.000
2017,15803.8467185435,1,$0-$20.000
2017,15856.7023931875,1,$0-$20.000
2017,15885.6235107228,1,$0-$20.000
2017,15898.0891719745,1,$0-$20.000
2017,15913.9784946237,1,$0-$20.000
2017,15923.5668789809,1,$0-$20.000
2017,15959.4773161063,1,$0-$20.000
2017,15988.3720930233,1,$0-$20.000
2017,16e3,1,$0-$20.000
2017,16035.6347438753,1,$0-$20.000
2017,16040.1002506266,1,$0-$20.000
2017,16049.3827160494,1,$0-$20.000
2017,16076.5550239234,1,$0-$20.000
2017,16129.0322580645,1,$0-$20.000
2017,16140.350877193,1,$0-$20.000
2017,16143.497757847501,1,$0-$20.000
2017,16150.3450300984,1,$0-$20.000
2017,16172.5067385445,1,$0-$20.000
2017,16200,1,$0-$20.000
2017,16216.2162162162,1,$0-$20.000
2017,16242.0382165605,1,$0-$20.000
2017,16250,1,$0-$20.000
2017,16296.2962962963,1,$0-$20.000
2017,16332,1,$0-$20.000
2017,16393.4426229508,1,$0-$20.000
2017,16444.7924823806,1,$0-$20.000
2017,16498.8141477331,1,$0-$20.000
2017,16528.9256198347,1,$0-$20.000
2017,16543.2098765432,1,$0-$20.000
2017,16559.1397849462,1,$0-$20.000
2017,16571.0643722116,1,$0-$20.000
2017,16592.5925925926,1,$0-$20.000
2017,16645.1612903226,1,$0-$20.000
2017,16650.7177033493,1,$0-$20.000
2017,16666.6666666667,1,$0-$20.000
2017,16708.4377610693,1,$0-$20.000
2017,16774.1935483871,1,$0-$20.000
2017,16777.0700636943,1,$0-$20.000
2017,16796.3588313023,1,$0-$20.000
2017,16861.8266978923,1,$0-$20.000
2017,16884.4516223756,1,$0-$20.000
2017,17e3,1,$0-$20.000
2017,17014.4342233191,1,$0-$20.000
2017,17095.8743209514,1,$0-$20.000
2017,17175.572519084,1,$0-$20.000
2017,17186.264737222,1,$0-$20.000
2017,17197.4522292994,1,$0-$20.000
2017,17204.3010752688,1,$0-$20.000
2017,17208.413001912,1,$0-$20.000
2017,17224.8803827751,1,$0-$20.000
2017,17250,1,$0-$20.000
2017,17283.950617284,1,$0-$20.000
2017,17419.3548387097,1,$0-$20.000
2017,17441.8604651163,1,$0-$20.000
2017,17500,1,$0-$20.000
2017,17500.560915414,1,$0-$20.000
2017,17515.923566879,1,$0-$20.000
2017,17548.3870967742,1,$0-$20.000
2017,17568.8995215311,1,$0-$20.000
2017,17579.6178343949,1,$0-$20.000
2017,17618.5582146528,1,$0-$20.000
2017,17619.4205168363,1,$0-$20.000
2017,17634.4086021505,1,$0-$20.000
2017,17703.3492822967,1,$0-$20.000
2017,17736.2252088131,1,$0-$20.000
2017,17741.935483871,1,$0-$20.000
2017,17777.7777777778,1,$0-$20.000
2017,17795.6989247312,1,$0-$20.000
2017,17812.5,1,$0-$20.000
2017,17817.3719376392,1,$0-$20.000
2017,17906.3360881543,1,$0-$20.000
2017,17949.2932465784,1,$0-$20.000
2017,18e3,1,$0-$20.000
2017,18036.5339578454,1,$0-$20.000
2017,18045.1127819549,1,$0-$20.000
2017,18064.5161290323,1,$0-$20.000
2017,18074.0740740741,1,$0-$20.000
2017,18125,1,$0-$20.000
2017,18125.313283208,1,$0-$20.000
2017,18132.4328292468,1,$0-$20.000
2017,18135,1,$0-$20.000
2017,18148.6955625064,1,$0-$20.000
2017,18181.8181818182,1,$0-$20.000
2017,18205.8434884745,1,$0-$20.000
2017,18279.5698924731,1,$0-$20.000
2017,18313.9784946237,1,$0-$20.000
2017,18323.3005432389,1,$0-$20.000
2017,18352.66480693,1,$0-$20.000
2017,18400,1,$0-$20.000
2017,18518.5185185185,1,$0-$20.000
2017,18521.9485089831,1,$0-$20.000
2017,18561.1659161998,1,$0-$20.000
2017,18709.6774193548,1,$0-$20.000
2017,18733.4894613583,1,$0-$20.000
2017,18735.3629976581,1,$0-$20.000
2017,18750,1,$0-$20.000
2017,18794.0485512921,1,$0-$20.000
2017,18817.2043010753,1,$0-$20.000
2017,18834.0807174888,1,$0-$20.000
2017,18847.1177944862,1,$0-$20.000
2017,18867.9245283019,1,$0-$20.000
2017,18870.9677419355,1,$0-$20.000
2017,18918.9189189189,1,$0-$20.000
2017,18939.3939393939,1,$0-$20.000
2017,18969.5550351288,1,$0-$20.000
2017,19e3,1,$0-$20.000
2017,19040,1,$0-$20.000
2017,19047.619047619,1,$0-$20.000
2017,19056.7240280433,1,$0-$20.000
2017,19086.7713992072,1,$0-$20.000
2017,19108.2802547771,1,$0-$20.000
2017,19110.0702576112,1,$0-$20.000
2017,19120.4588910134,1,$0-$20.000
2017,19138.7559808612,1,$0-$20.000
2017,19159.5441595442,1,$0-$20.000
2017,19200,1,$0-$20.000
2017,19259.2592592593,1,$0-$20.000
2017,19268.8172043011,1,$0-$20.000
2017,19283.7465564738,1,$0-$20.000
2017,19354.8387096774,1,$0-$20.000
2017,19380.414036118,1,$0-$20.000
2017,19459.4594594595,1,$0-$20.000
2017,19468.6006943251,1,$0-$20.000
2017,19506.1728395062,1,$0-$20.000
2017,19569.8924731183,1,$0-$20.000
2017,19577.1339075959,1,$0-$20.000
2017,19599.3630573248,1,$0-$20.000
2017,19644.6924093378,1,$0-$20.000
2017,19696.9696969697,1,$0-$20.000
2017,19745.2229299363,1,$0-$20.000
2017,19753.0864197531,1,$0-$20.000
2017,19784.9462365591,1,$0-$20.000
2017,19820.8779914844,1,$0-$20.000
2017,19834.7107438017,1,$0-$20.000
2017,19892.4731182796,1,$0-$20.000
2017,19991.0913140312,1,$0-$20.000
2017,2e4,2,$20.001-$40.000
2017,20038.1679389313,2,$20.001-$40.000
2017,20050.1253132832,2,$20.001-$40.000
2017,20148.1481481481,2,$20.001-$40.000
2017,20179.3721973094,2,$20.001-$40.000
2017,20322.5806451613,2,$20.001-$40.000
2017,20370.3703703704,2,$20.001-$40.000
2017,20382.1656050955,2,$20.001-$40.000
2017,20430.1075268817,2,$20.001-$40.000
2017,20475.33632287,2,$20.001-$40.000
2017,20493.8271604938,2,$20.001-$40.000
2017,20537.6344086021,2,$20.001-$40.000
2017,20554.9845837616,2,$20.001-$40.000
2017,20623.5176846664,2,$20.001-$40.000
2017,20645.1612903226,2,$20.001-$40.000
2017,20650.0956022945,2,$20.001-$40.000
2017,20669.8564593301,2,$20.001-$40.000
2017,20673.4534064213,2,$20.001-$40.000
2017,20681.8181818182,2,$20.001-$40.000
2017,20691.3978494624,2,$20.001-$40.000
2017,20700.6369426752,2,$20.001-$40.000
2017,20701.805902217,2,$20.001-$40.000
2017,20713.8304652645,2,$20.001-$40.000
2017,20740.7407407407,2,$20.001-$40.000
2017,20786.9339272457,2,$20.001-$40.000
2017,20787.6438245107,2,$20.001-$40.000
2017,20858.1644815256,2,$20.001-$40.000
2017,20930.2325581395,2,$20.001-$40.000
2017,20967.7419354839,2,$20.001-$40.000
2017,20987.6543209877,2,$20.001-$40.000
2017,21e3,2,$20.001-$40.000
2017,21019.1082802548,2,$20.001-$40.000
2017,21035.9880383597,2,$20.001-$40.000
2017,21075.2688172043,2,$20.001-$40.000
2017,21143.3046202036,2,$20.001-$40.000
2017,21159.0296495957,2,$20.001-$40.000
2017,21212.1212121212,2,$20.001-$40.000
2017,21250,2,$20.001-$40.000
2017,21289.0911760388,2,$20.001-$40.000
2017,21290.3225806452,2,$20.001-$40.000
2017,21358.3138173302,2,$20.001-$40.000
2017,21380.846325167,2,$20.001-$40.000
2017,21388.2377204138,2,$20.001-$40.000
2017,21414.913957935,2,$20.001-$40.000
2017,21454.1120381406,2,$20.001-$40.000
2017,21505.376344086,2,$20.001-$40.000
2017,21523.8095238095,2,$20.001-$40.000
2017,21534.8472983555,2,$20.001-$40.000
2017,21600,2,$20.001-$40.000
2017,21605.0955414013,2,$20.001-$40.000
2017,21621.6216216216,2,$20.001-$40.000
2017,21639.3442622951,2,$20.001-$40.000
2017,21654.1353383459,2,$20.001-$40.000
2017,21679.012345679,2,$20.001-$40.000
2017,21714.5835142882,2,$20.001-$40.000
2017,21728.3950617284,2,$20.001-$40.000
2017,21755.7251908397,2,$20.001-$40.000
2017,21801.1214496874,2,$20.001-$40.000
